Order_ID,Order_Date,Customer_ID,Customer_Name,Age,Gender,City,Product,Category,Quantity,Unit_Price,Total_Sales,Order_Month,Sales_Per_Unit
Ord100423,2025-04-03,Cust9649,Customer_322,58.0,Male,Gaya,Mobile,Electronics,9,37176.15,334585.35,April,37176.149999999994
Ord100424,2025-10-03,Cust6655,Customer_192,31.0,Female,Pune,Laptop,Electronics,10,315.67,3156.7,October,315.66999999999996
Ord100425,2025-02-28,Cust4284,Customer_270,46.0,Male,Patna,Mobile,Electronics,1,30640.69,30640.69,February,30640.69
Ord100426,2025-06-21,Cust4269,Customer_268,65.0,Female,Gaya,Laptop,Electronics,8,23432.88,187463.04,June,23432.88
Ord100427,2025-05-31,Cust1253,Customer_334,32.0,Female,Gaya,Laptop,Electronics,3,29297.53,87892.59,May,29297.53
Ord100428,2025-02-14,Cust9754,Customer_304,19.0,Male,Delhi,Chair,Furniture,6,33928.27,203569.62,February,33928.27
Ord100429,2025-08-08,Cust2697,Customer_155,49.0,Male,Hyderabad,Book,Education,6,13857.45,83144.7,August,13857.449999999999
Ord100430,2025-10-24,Cust9209,Customer_233,21.0,Female,Mumbai,Laptop,Electronics,9,29804.26,268238.34,October,29804.260000000002
Ord100431,2025-07-21,Cust4215,Customer_103,28.0,Male,Delhi,Shoes,Fashion,9,12279.11,110511.99,July,12279.11
Ord100432,2025-02-04,Cust2935,Customer_26,28.0,Male,Delhi,Mobile,Electronics,6,5060.75,30364.5,February,5060.75
Ord100433,2025-05-11,Cust9381,Customer_352,45.0,Male,Kolkata,Laptop,Electronics,2,42427.93,84855.86,May,42427.93
Ord100434,2025-06-10,Cust4982,Customer_370,33.0,Male,Delhi,Mobile,Electronics,10,43997.22,439972.2,June,43997.22
Ord100435,2025-01-05,Cust4849,Customer_209,28.0,Male,Patna,Rice,Grocery,1,28812.06,28812.06,January,28812.06
Ord100436,2025-05-28,Cust3418,Customer_499,33.0,Female,Gaya,Mobile,Electronics,1,1229.02,1229.02,May,1229.02
Ord100437,2025-08-01,Cust3459,Customer_320,19.0,Male,Pune,Mobile,Electronics,3,29528.77,88586.31,August,29528.77
Ord100438,2025-11-29,Cust7937,Customer_158,43.0,Female,Mumbai,Chair,Furniture,9,24864.11,223776.99,November,24864.11
Ord100439,2025-12-13,Cust8269,Customer_104,34.0,Female,Bengaluru,Book,Education,8,11693.63,93549.04,December,11693.63
Ord100440,2025-05-26,Cust9209,Customer_173,49.0,Female,Gaya,Shoes,Fashion,2,5988.17,11976.34,May,5988.17
Ord100441,2025-01-22,Cust9619,Customer_491,30.0,Male,Pune,Mobile,Electronics,1,3839.04,3839.04,January,3839.04
Ord100442,2025-08-30,Cust6887,Customer_423,21.0,Male,Delhi,Chair,Furniture,5,3146.73,15733.65,August,3146.73
Ord100443,2025-07-24,Cust8515,Customer_445,22.0,Male,Mumbai,Chair,Furniture,7,33771.26,236398.82,July,33771.26
Ord100444,2025-10-01,Cust9942,Customer_227,47.0,Male,Delhi,Mobile,Electronics,3,28342.81,85028.43,October,28342.809999999998
Ord100445,2025-06-16,Cust1256,Customer_279,34.0,Male,Kolkata,Mobile,Electronics,5,48457.94,242289.7,June,48457.94
Ord100446,2025-02-23,Cust1841,Customer_129,45.0,Male,Kolkata,Book,Education,2,41096.75,82193.5,February,41096.75
Ord100447,2025-02-28,Cust2777,Customer_417,49.0,Male,Gaya,Mobile,Electronics,9,19415.21,174736.89,February,19415.210000000003
Ord100448,2025-02-08,Cust2031,Customer_309,45.0,Female,Gaya,Shoes,Fashion,4,8654.13,34616.52,February,8654.13
Ord100449,2025-02-02,Cust9219,Customer_132,30.0,Female,Gaya,Laptop,Electronics,5,26337.15,131685.75,February,26337.15
Ord100450,2025-02-13,Cust6714,Customer_31,41.0,Female,Unknown,Book,Education,10,43946.96,439469.6,February,43946.96
Ord100451,2025-02-28,Cust3773,Customer_181,27.0,Male,Patna,Chair,Furniture,8,30576.0,244608.0,February,30576.0
Ord100452,2025-01-22,Cust5766,Customer_85,27.0,Male,Gaya,Shoes,Fashion,7,32289.77,226028.39,January,32289.77
Ord100453,2025-08-30,Cust1189,Customer_490,39.0,Female,Pune,Shoes,Fashion,2,18153.87,36307.74,August,18153.87
Ord100454,2025-09-15,Cust4756,Customer_104,57.0,Female,Delhi,Laptop,Electronics,1,5815.69,5815.69,September,5815.69
Ord100455,2025-08-10,Cust9125,Customer_19,21.0,Female,Mumbai,Chair,Furniture,1,47927.36,47927.36,August,47927.36
Ord100456,2025-04-16,Cust6806,Customer_316,46.0,Male,Pune,Laptop,Electronics,8,30816.21,246529.68,April,30816.21
Ord100457,2025-02-17,Cust9543,Customer_448,45.0,Female,Bengaluru,Chair,Furniture,2,45809.09,91618.18,February,45809.09
Ord100458,2025-03-20,Cust6136,Customer_328,22.0,Male,Hyderabad,Chair,Furniture,10,7127.33,71273.3,March,7127.33
Ord100459,2025-04-28,Cust9131,Customer_249,38.0,Female,Delhi,Book,Education,9,41434.83,372913.47,April,41434.829999999994
Ord100460,2025-04-17,Cust4317,Customer_498,50.0,Female,Delhi,Book,Education,4,36242.41,144969.64,April,36242.41
Ord100461,2025-07-11,Cust5702,Customer_381,48.0,Female,Pune,Book,Education,10,13908.48,139084.8,July,13908.48
Ord100462,2025-03-22,Cust9379,Customer_263,38.0,Female,Kolkata,Laptop,Electronics,1,9009.36,9009.36,March,9009.36
Ord100463,2025-04-25,Cust7664,Customer_376,43.0,Female,Delhi,Shoes,Fashion,6,36021.08,216126.48,April,36021.08
Ord100464,2025-09-17,Cust1710,Customer_355,46.0,Female,Hyderabad,Book,Education,10,44045.66,440456.6,September,44045.659999999996
Ord100465,2025-07-30,Cust2680,Customer_90,65.0,Female,Patna,Book,Education,3,41596.85,124790.55,July,41596.85
Ord100466,2025-08-25,Cust6783,Customer_7,30.0,Male,Kolkata,Book,Education,9,21020.37,189183.33,August,21020.37
Ord100467,2025-05-27,Cust8039,Customer_391,55.0,Female,Kolkata,Book,Education,6,28483.33,170899.98,May,28483.33
Ord100468,2025-12-23,Cust7564,Customer_478,20.0,Female,Patna,Book,Education,8,22060.38,176483.04,December,22060.38
Ord100469,2025-04-15,Cust8899,Customer_482,30.0,Male,Delhi,Mobile,Electronics,9,17074.46,153670.14,April,17074.460000000003
Ord100470,2025-05-05,Cust1453,Customer_60,51.0,Male,Gaya,Shoes,Fashion,6,7136.1,42816.6,May,7136.099999999999
Ord100471,2025-11-18,Cust5363,Customer_423,56.0,Male,Delhi,Rice,Grocery,4,33964.14,135856.56,November,33964.14
Ord100472,2025-03-19,Cust8325,Customer_16,62.0,Female,Bengaluru,Chair,Furniture,7,46331.16,324318.12,March,46331.159999999996
Ord100473,2025-02-23,Cust7374,Customer_382,21.0,Male,Mumbai,Rice,Grocery,10,27530.02,275300.2,February,27530.02
Ord100474,2025-12-08,Cust3741,Customer_461,57.0,Female,Mumbai,Laptop,Electronics,2,24291.74,48583.48,December,24291.74
Ord100475,2025-07-24,Cust4758,Customer_372,63.0,Male,Pune,Laptop,Electronics,5,13257.79,66288.95,July,13257.789999999999
Ord100476,2025-08-22,Cust1940,Customer_40,48.0,Male,Gaya,Shoes,Fashion,10,16360.67,163606.7,August,16360.670000000002
Ord100477,2025-05-27,Cust3024,Customer_332,22.0,Female,Patna,Laptop,Electronics,6,40480.73,242884.38,May,40480.73
Ord100478,2025-10-09,Cust7981,Customer_196,46.0,Male,Mumbai,Chair,Furniture,2,747.57,1495.14,October,747.57
Ord100479,2025-08-22,Cust9259,Customer_276,30.0,Male,Hyderabad,Laptop,Electronics,2,35420.46,70840.92,August,35420.46
Ord100050,2025-11-22,Cust8225,Customer_468,64.0,Male,Bengaluru,Rice,Grocery,8,38957.59,311660.72,November,38957.59
Ord100481,2025-08-26,Cust4966,Customer_367,47.0,Female,Bengaluru,Chair,Furniture,3,2762.18,8286.54,August,2762.1800000000003
Ord100482,2025-01-07,Cust2632,Customer_321,56.0,Male,Kolkata,Laptop,Electronics,2,33800.83,67601.66,January,33800.83
Ord100483,2025-02-16,Cust3723,Customer_208,52.0,Male,Kolkata,Laptop,Electronics,4,4113.4,16453.6,February,4113.4
Ord100484,2025-06-24,Cust8322,Customer_429,28.0,Male,Hyderabad,Chair,Furniture,10,24297.48,242974.8,June,24297.48
Ord100485,2025-12-25,Cust9464,Customer_357,39.0,Male,Gaya,Book,Education,9,5037.6,45338.4,December,5037.6
Ord100486,2025-11-15,Cust4264,Customer_304,26.0,Female,Patna,Mobile,Electronics,8,34803.41,278427.28,November,34803.41
Ord100487,2025-08-24,Cust8691,Customer_252,27.0,Male,Patna,Shoes,Fashion,9,9123.43,82110.87,August,9123.43
Ord100488,2025-02-22,Cust7117,Customer_6,53.0,Female,Gaya,Chair,Furniture,6,6567.81,39406.86,February,6567.81
Ord100489,2025-08-24,Cust4167,Customer_113,41.0,Female,Kolkata,Mobile,Electronics,9,27766.56,249899.04,August,27766.56
Ord100490,2025-04-16,Cust6969,Customer_83,41.0,Female,Hyderabad,Rice,Grocery,5,33535.53,167677.65,April,33535.53
Ord100491,2025-04-18,Cust9486,Customer_19,29.0,Male,Hyderabad,Shoes,Fashion,9,48011.48,432103.32,April,48011.48
Ord100492,2025-03-21,Cust2708,Customer_57,52.0,Male,Delhi,Book,Education,9,21084.4,189759.6,March,21084.4
Ord100493,2025-12-28,Cust1833,Customer_357,63.0,Male,Gaya,Book,Education,3,37002.06,111006.18,December,37002.06
Ord100494,2025-05-29,Cust8425,Customer_254,47.0,Male,Delhi,Laptop,Electronics,3,33382.46,100147.38,May,33382.46
Ord100495,2025-07-28,Cust3911,Customer_304,26.0,Female,Gaya,Shoes,Fashion,5,16321.45,81607.25,July,16321.45
Ord100496,2025-05-29,Cust2812,Customer_249,55.0,Male,Gaya,Chair,Furniture,1,767.61,767.61,May,767.61
Ord100497,2025-04-07,Cust8000,Customer_275,51.0,Male,Kolkata,Rice,Grocery,8,18862.36,150898.88,April,18862.36
Ord100498,2025-12-31,Cust6862,Customer_257,45.0,Female,Patna,Chair,Furniture,2,47693.33,95386.66,December,47693.33
Ord100499,2025-08-24,Cust1616,Customer_288,44.0,Female,Delhi,Mobile,Electronics,3,33234.99,99704.97,August,33234.99
Ord100500,2025-06-26,Cust2835,Customer_468,41.0,Male,Kolkata,Chair,Furniture,9,7268.14,65413.26,June,7268.14
Ord100501,2025-06-18,Cust7494,Customer_188,30.0,Female,Mumbai,Mobile,Electronics,10,10702.89,107028.9,June,10702.89
Ord100502,2025-12-07,Cust8789,Customer_4,52.0,Female,Delhi,Book,Education,2,13323.8,26647.6,December,13323.8
Ord100503,2025-04-30,Cust4457,Customer_212,31.0,Female,Hyderabad,Laptop,Electronics,4,27565.01,110260.04,April,27565.01
Ord100504,2025-07-15,Cust6258,Customer_229,52.0,Male,Pune,Mobile,Electronics,1,40225.63,40225.63,July,40225.63
Ord100505,2025-09-06,Cust9324,Customer_58,61.0,Female,Hyderabad,Chair,Furniture,1,12494.97,12494.97,September,12494.97
Ord100506,2025-06-02,Cust2027,Customer_458,32.0,Male,Gaya,Rice,Grocery,3,40440.72,121322.16,June,40440.72
Ord100507,2025-11-06,Cust9966,Customer_199,44.0,Male,Kolkata,Laptop,Electronics,10,25386.4,253864.0,November,25386.4
Ord100508,2025-03-08,Cust3747,Customer_322,47.0,Female,Mumbai,Laptop,Electronics,3,7991.06,23973.18,March,7991.06
Ord100509,2025-08-25,Cust9303,Customer_321,44.0,Female,Kolkata,Mobile,Electronics,9,41886.87,376981.83,August,41886.87
Ord100510,2025-04-21,Cust9282,Customer_322,58.0,Female,Mumbai,Laptop,Electronics,10,7062.57,70625.7,April,7062.57
Ord100511,2025-10-22,Cust1565,Customer_353,27.0,Female,Delhi,Book,Education,10,8028.98,80289.8,October,8028.9800000000005
Ord100512,2025-10-29,Cust6704,Customer_335,24.0,Female,Mumbai,Chair,Furniture,7,49735.32,348147.24,October,49735.32
Ord100513,2025-10-24,Cust8023,Customer_118,50.0,Female,Mumbai,Shoes,Fashion,4,25461.32,101845.28,October,25461.32
Ord100514,2025-08-09,Cust6860,Customer_168,30.0,Male,Bengaluru,Laptop,Electronics,1,30210.72,30210.72,August,30210.72
Ord100515,2025-02-12,Cust2661,Customer_370,41.0,Male,Delhi,Mobile,Electronics,6,42150.74,252904.44,February,42150.74
Ord100516,2025-05-12,Cust1316,Customer_3,37.0,Female,Delhi,Mobile,Electronics,1,16249.69,16249.69,May,16249.69
Ord100517,2025-05-09,Cust7283,Customer_262,34.0,Male,Mumbai,Shoes,Fashion,6,16403.01,98418.06,May,16403.01
Ord100518,2025-12-16,Cust3089,Customer_339,35.0,Female,Kolkata,Laptop,Electronics,7,19933.44,139534.08,December,19933.44
Ord100519,2025-12-19,Cust8947,Customer_375,65.0,Female,Patna,Rice,Grocery,3,48879.87,146639.61,December,48879.869999999995
Ord100520,2025-11-09,Cust9042,Customer_354,31.0,Female,Hyderabad,Chair,Furniture,2,32458.06,64916.12,November,32458.06
Ord100521,2025-10-23,Cust8907,Customer_51,47.0,Male,Hyderabad,Rice,Grocery,9,32104.55,288940.95,October,32104.550000000003
Ord100522,2025-04-24,Cust6260,Customer_455,37.0,Male,Gaya,Laptop,Electronics,3,35318.2,105954.6,April,35318.200000000004
Ord100523,2025-07-05,Cust9055,Customer_359,62.0,Male,Gaya,Mobile,Electronics,1,47870.04,47870.04,July,47870.04
Ord100524,2025-02-10,Cust3778,Customer_96,39.0,Female,Bengaluru,Shoes,Fashion,1,47848.0,47848.0,February,47848.0
Ord100525,2025-12-31,Cust1090,Customer_316,45.0,Female,Unknown,Shoes,Fashion,7,751.97,5263.79,December,751.97
Ord100526,2025-02-14,Cust6706,Customer_215,54.0,Male,Mumbai,Mobile,Electronics,2,22666.98,45333.96,February,22666.98
Ord100527,2025-03-27,Cust8200,Customer_147,22.0,Female,Patna,Mobile,Electronics,8,12225.23,97801.84,March,12225.23
Ord100528,2025-07-29,Cust5010,Customer_46,41.0,Female,Pune,Rice,Grocery,7,17760.62,124324.34,July,17760.62
Ord100529,2025-09-08,Cust5233,Customer_108,26.0,Male,Mumbai,Book,Education,6,8151.02,48906.12,September,8151.02
Ord100530,2025-12-18,Cust4089,Customer_79,42.0,Male,Gaya,Shoes,Fashion,9,12514.53,112630.77,December,12514.53
Ord100531,2025-05-15,Cust7568,Customer_12,65.0,Male,Gaya,Rice,Grocery,1,40250.63,40250.63,May,40250.63
Ord100532,2025-09-20,Cust3835,Customer_256,45.0,Male,Delhi,Book,Education,3,48031.9,144095.7,September,48031.9
Ord100533,2025-06-08,Cust1124,Customer_360,18.0,Female,Patna,Rice,Grocery,8,45296.32,362370.56,June,45296.32
Ord100534,2025-07-16,Cust8700,Customer_233,35.0,Female,Mumbai,Mobile,Electronics,5,25036.53,125182.65,July,25036.53
Ord100535,2025-04-05,Cust2742,Customer_216,22.0,Female,Delhi,Rice,Grocery,5,21466.01,107330.05,April,21466.010000000002
Ord100536,2025-12-14,Cust6394,Customer_338,57.0,Female,Bengaluru,Rice,Grocery,2,28506.81,57013.62,December,28506.81
Ord100537,2025-01-30,Cust9469,Customer_154,37.0,Female,Mumbai,Chair,Furniture,6,30698.79,184192.74,January,30698.789999999997
Ord100538,2025-08-09,Cust5133,Customer_86,56.0,Female,Pune,Laptop,Electronics,6,3230.47,19382.82,August,3230.47
Ord100539,2025-10-17,Cust5535,Customer_146,28.0,Male,Gaya,Rice,Grocery,6,13606.65,81639.9,October,13606.65
Ord100540,2025-06-12,Cust1419,Customer_226,28.0,Male,Mumbai,Rice,Grocery,6,9146.39,54878.34,June,9146.39
Ord100541,2025-11-17,Cust3972,Customer_336,20.0,Male,Gaya,Rice,Grocery,9,26764.87,240883.83,November,26764.87
Ord100542,2025-09-16,Cust2515,Customer_74,26.0,Female,Patna,Shoes,Fashion,7,6887.98,48215.86,September,6887.9800000000005
Ord100543,2025-06-30,Cust2394,Customer_293,27.0,Male,Patna,Rice,Grocery,6,49889.13,299334.78,June,49889.130000000005
Ord100544,2025-11-21,Cust7033,Customer_359,33.0,Male,Gaya,Laptop,Electronics,4,39050.88,156203.52,November,39050.88
Ord100545,2025-02-19,Cust7824,Customer_21,20.0,Male,Pune,Rice,Grocery,1,14634.25,14634.25,February,14634.25
Ord100546,2025-02-24,Cust2039,Customer_32,31.0,Male,Mumbai,Mobile,Electronics,7,33006.89,231048.23,February,33006.89
Ord100547,2025-12-25,Cust4569,Customer_238,38.0,Male,Patna,Laptop,Electronics,9,46663.92,419975.28,December,46663.920000000006
Ord100548,2025-12-10,Cust7568,Customer_212,37.0,Female,Pune,Shoes,Fashion,9,3626.27,32636.43,December,3626.27
Ord100549,2025-05-31,Cust1780,Customer_250,64.0,Male,Hyderabad,Book,Education,8,13184.14,105473.12,May,13184.14
Ord100550,2025-03-27,Cust5244,Customer_44,41.0,Male,Pune,Rice,Grocery,5,41509.54,207547.7,March,41509.54
Ord100551,2025-09-26,Cust7188,Customer_180,37.0,Male,Bengaluru,Laptop,Electronics,2,27044.74,54089.48,September,27044.74
Ord100552,2025-06-08,Cust7042,Customer_137,60.0,Male,Kolkata,Book,Education,2,35113.98,70227.96,June,35113.98
Ord100553,2025-12-25,Cust4646,Customer_365,36.0,Female,Bengaluru,Rice,Grocery,5,38032.02,190160.1,December,38032.020000000004
Ord100554,2025-07-03,Cust3623,Customer_1,35.0,Male,Mumbai,Mobile,Electronics,9,37614.58,338531.22,July,37614.579999999994
Ord100555,2025-01-28,Cust1399,Customer_431,60.0,Male,Gaya,Book,Education,4,18505.56,74022.24,January,18505.56
Ord100556,2025-12-09,Cust2515,Customer_219,21.0,Male,Hyderabad,Mobile,Electronics,6,21017.46,126104.76,December,21017.46
Ord100557,2025-03-05,Cust7285,Customer_493,18.0,Female,Hyderabad,Book,Education,8,1204.93,9639.44,March,1204.93
Ord100558,2025-10-02,Cust1401,Customer_151,35.0,Male,Delhi,Rice,Grocery,7,36390.58,254734.06,October,36390.58
Ord100559,2025-05-09,Cust9458,Customer_25,22.0,Male,Delhi,Mobile,Electronics,2,17302.3,34604.6,May,17302.3
Ord100560,2025-10-22,Cust9612,Customer_463,21.0,Male,Kolkata,Mobile,Electronics,10,6613.42,66134.2,October,6613.42
Ord100561,2025-01-11,Cust2520,Customer_93,34.0,Female,Kolkata,Mobile,Electronics,5,28280.37,141401.85,January,28280.370000000003
Ord100562,2025-09-07,Cust3001,Customer_327,56.0,Female,Delhi,Book,Education,1,6150.86,6150.86,September,6150.86
Ord100563,2025-12-29,Cust7491,Customer_139,46.0,Female,Bengaluru,Rice,Grocery,4,26924.41,107697.64,December,26924.41
Ord100564,2025-03-16,Cust3473,Customer_20,56.0,Male,Hyderabad,Book,Education,3,6301.32,18903.96,March,6301.32
Ord100565,2025-10-12,Cust6748,Customer_2,40.0,Female,Patna,Book,Education,10,39690.68,396906.8,October,39690.68
Ord100566,2025-10-23,Cust4722,Customer_390,63.0,Male,Bengaluru,Chair,Furniture,6,36327.94,217967.64,October,36327.94
Ord100567,2025-01-20,Cust5431,Customer_396,60.0,Female,Mumbai,Mobile,Electronics,10,21547.89,215478.9,January,21547.89
Ord100568,2025-04-13,Cust3316,Customer_458,41.0,Female,Patna,Book,Education,8,32749.76,261998.08,April,32749.76
Ord100569,2025-03-17,Cust9510,Customer_345,21.0,Female,Kolkata,Chair,Furniture,10,43251.3,432513.0,March,43251.3
Ord100570,2025-03-08,Cust9273,Customer_162,32.0,Female,Hyderabad,Chair,Furniture,3,47748.45,143245.35,March,47748.450000000004
Ord100571,2025-12-22,Cust5206,Customer_327,52.0,Female,Patna,Book,Education,4,16276.94,65107.76,December,16276.94
Ord100572,2025-05-10,Cust3820,Customer_312,48.0,Female,Delhi,Rice,Grocery,9,11122.7,100104.3,May,11122.7
Ord100573,2025-01-09,Cust5791,Customer_113,62.0,Male,Patna,Shoes,Fashion,2,39005.27,78010.54,January,39005.27
Ord100574,2026-01-01,Cust2343,Customer_39,28.0,Male,Patna,Mobile,Electronics,6,16346.82,98080.92,January,16346.82
Ord100575,2025-09-20,Cust6654,Customer_66,38.0,Female,Pune,Mobile,Electronics,4,3859.9,15439.6,September,3859.9
Ord100576,2025-05-16,Cust8820,Customer_339,39.0,Female,Kolkata,Laptop,Electronics,6,49058.94,294353.64,May,49058.94
Ord100577,2025-06-18,Cust9181,Customer_122,24.0,Female,Patna,Mobile,Electronics,7,413.2,2892.4,June,413.2
Ord100578,2025-03-09,Cust8098,Customer_337,26.0,Female,Patna,Shoes,Fashion,5,21555.12,107775.6,March,21555.120000000003
Ord100579,2025-04-19,Cust6006,Customer_344,38.0,Male,Delhi,Chair,Furniture,5,37214.58,186072.9,April,37214.58
Ord100580,2025-06-20,Cust1094,Customer_91,31.0,Female,Patna,Mobile,Electronics,10,21194.59,211945.9,June,21194.59
Ord100581,2025-07-07,Cust1468,Customer_266,49.0,Female,Kolkata,Shoes,Fashion,8,44971.9,359775.2,July,44971.9
Ord100582,2025-12-29,Cust6704,Customer_141,39.0,Male,Pune,Shoes,Fashion,4,26046.5,104186.0,December,26046.5
Ord100583,2025-03-07,Cust1936,Customer_15,59.0,Male,Delhi,Mobile,Electronics,3,43567.37,130702.11,March,43567.37
Ord100584,2025-09-24,Cust8399,Customer_160,40.0,Male,Mumbai,Book,Education,5,19565.23,97826.15,September,19565.23
Ord100585,2025-02-08,Cust8075,Customer_401,62.0,Female,Patna,Shoes,Fashion,5,7642.55,38212.75,February,7642.55
Ord100586,2025-01-13,Cust8826,Customer_206,20.0,Female,Gaya,Mobile,Electronics,7,22060.0,154420.0,January,22060.0
Ord100587,2025-09-04,Cust9700,Customer_441,25.0,Female,Kolkata,Laptop,Electronics,2,20074.3,40148.6,September,20074.3
Ord100588,2025-03-20,Cust8600,Customer_53,42.0,Male,Hyderabad,Book,Education,2,5442.06,10884.12,March,5442.06
Ord100589,2025-12-17,Cust8513,Customer_125,49.0,Female,Pune,Mobile,Electronics,6,38159.29,228955.74,December,38159.29
Ord100590,2025-12-19,Cust8595,Customer_63,44.0,Female,Mumbai,Laptop,Electronics,1,18229.0,18229.0,December,18229.0
Ord100591,2025-06-27,Cust9489,Customer_385,61.0,Male,Delhi,Book,Education,2,14656.73,29313.46,June,14656.73
Ord100592,2025-08-08,Cust7226,Customer_421,51.0,Male,Mumbai,Mobile,Electronics,3,1286.36,3859.08,August,1286.36
Ord100593,2025-01-01,Cust1840,Customer_90,43.0,Female,Kolkata,Laptop,Electronics,2,11893.8,23787.6,January,11893.8
Ord100594,2025-08-06,Cust9449,Customer_178,49.0,Female,Mumbai,Shoes,Fashion,2,11967.47,23934.94,August,11967.47
Ord100595,2025-04-17,Cust3537,Customer_377,24.0,Female,Pune,Chair,Furniture,4,35411.73,141646.92,April,35411.73
Ord100596,2025-10-12,Cust4041,Customer_394,30.0,Female,Delhi,Rice,Grocery,1,15515.24,15515.24,October,15515.24
Ord100597,2025-05-06,Cust4417,Customer_234,52.0,Male,Mumbai,Mobile,Electronics,9,697.87,6280.83,May,697.87
Ord100598,2025-08-04,Cust4099,Customer_377,55.0,Female,Delhi,Shoes,Fashion,10,20857.23,208572.3,August,20857.23
Ord100599,2025-03-28,Cust3107,Customer_99,21.0,Female,Kolkata,Mobile,Electronics,8,3595.82,28766.56,March,3595.82
Ord100050,2025-02-21,Cust8859,Customer_53,41.0,Male,Unknown,Laptop,Electronics,7,20144.84,141013.88,February,20144.84
Ord100601,2025-04-02,Cust9111,Customer_235,61.0,Female,Kolkata,Shoes,Fashion,5,30620.75,153103.75,April,30620.75
Ord100602,2025-09-05,Cust8813,Customer_83,54.0,Male,Bengaluru,Laptop,Electronics,9,38955.26,350597.34,September,38955.26
Ord100603,2025-08-04,Cust7221,Customer_478,39.0,Male,Gaya,Laptop,Electronics,2,7534.68,15069.36,August,7534.68
Ord100604,2025-07-28,Cust5899,Customer_500,31.0,Female,Gaya,Laptop,Electronics,4,5789.5,23158.0,July,5789.5
Ord100605,2025-07-27,Cust4483,Customer_109,63.0,Female,Patna,Book,Education,8,46278.59,370228.72,July,46278.59
Ord100606,2025-02-20,Cust4438,Customer_133,56.0,Female,Kolkata,Chair,Furniture,2,14770.13,29540.26,February,14770.13
Ord100607,2025-10-21,Cust9123,Customer_395,27.0,Female,Mumbai,Rice,Grocery,6,45095.75,270574.5,October,45095.75
Ord100608,2025-07-22,Cust2364,Customer_290,34.0,Female,Hyderabad,Rice,Grocery,8,10393.69,83149.52,July,10393.69
Ord100609,2025-02-20,Cust6314,Customer_66,19.0,Female,Gaya,Rice,Grocery,4,38952.78,155811.12,February,38952.78
Ord100610,2025-11-23,Cust8128,Customer_101,48.0,Male,Kolkata,Laptop,Electronics,5,3414.17,17070.85,November,3414.1699999999996
Ord100611,2025-12-21,Cust8583,Customer_290,37.0,Female,Delhi,Laptop,Electronics,7,5129.02,35903.14,December,5129.0199999999995
Ord100612,2025-04-09,Cust4488,Customer_414,39.0,Female,Kolkata,Mobile,Electronics,3,15846.45,47539.35,April,15846.449999999999
Ord100613,2025-06-01,Cust5178,Customer_170,23.0,Male,Mumbai,Book,Education,4,27448.01,109792.04,June,27448.01
Ord100614,2025-05-06,Cust9217,Customer_448,39.0,Female,Delhi,Book,Education,4,5518.35,22073.4,May,5518.35
Ord100615,2025-03-26,Cust4150,Customer_415,31.0,Female,Delhi,Book,Education,9,39988.02,359892.18,March,39988.02
Ord100616,2025-12-10,Cust3751,Customer_270,36.0,Male,Bengaluru,Shoes,Fashion,3,23079.96,69239.88,December,23079.960000000003
Ord100617,2025-06-04,Cust1991,Customer_359,41.0,Female,Kolkata,Book,Education,9,14044.67,126402.03,June,14044.67
Ord100618,2025-07-14,Cust8124,Customer_344,33.0,Female,Pune,Shoes,Fashion,2,43693.36,87386.72,July,43693.36
Ord100619,2025-12-17,Cust6678,Customer_241,41.0,Male,Kolkata,Rice,Grocery,2,14181.47,28362.94,December,14181.47
Ord100620,2025-10-11,Cust8268,Customer_18,47.0,Female,Kolkata,Shoes,Fashion,4,28783.13,115132.52,October,28783.13
Ord100621,2025-12-25,Cust1835,Customer_81,61.0,Female,Gaya,Chair,Furniture,2,32432.65,64865.3,December,32432.65
Ord100622,2025-05-11,Cust3497,Customer_408,57.0,Male,Patna,Laptop,Electronics,4,29976.58,119906.32,May,29976.58
Ord100623,2025-02-13,Cust1452,Customer_68,62.0,Female,Hyderabad,Shoes,Fashion,7,38029.64,266207.48,February,38029.64
Ord100624,2025-06-21,Cust7416,Customer_191,54.0,Female,Hyderabad,Rice,Grocery,10,48255.19,482551.9,June,48255.19
Ord100625,2025-06-19,Cust4137,Customer_51,46.0,Male,Mumbai,Laptop,Electronics,9,27971.17,251740.53,June,27971.17
Ord100626,2025-11-26,Cust8649,Customer_160,30.0,Male,Gaya,Rice,Grocery,9,46756.46,420808.14,November,46756.46
Ord100627,2025-02-02,Cust7361,Customer_159,20.0,Male,Hyderabad,Laptop,Electronics,3,47466.18,142398.54,February,47466.18
Ord100628,2025-06-13,Cust9567,Customer_218,38.0,Male,Delhi,Shoes,Fashion,1,33193.9,33193.9,June,33193.9
Ord100629,2025-05-16,Cust6432,Customer_194,62.0,Male,Mumbai,Book,Education,1,46021.88,46021.88,May,46021.88
Ord100630,2025-03-12,Cust4934,Customer_25,41.0,Male,Bengaluru,Rice,Grocery,7,45512.65,318588.55,March,45512.65
Ord100631,2025-09-04,Cust6845,Customer_337,34.0,Male,Hyderabad,Chair,Furniture,9,46924.58,422321.22,September,46924.579999999994
Ord100632,2025-03-02,Cust1252,Customer_81,24.0,Male,Pune,Shoes,Fashion,3,37343.19,112029.57,March,37343.19
Ord100633,2025-07-20,Cust1994,Customer_408,27.0,Female,Patna,Chair,Furniture,10,14175.96,141759.6,July,14175.960000000001
